prefecture_name,city_name,administrative_area_code,admin_type,url
長崎県,佐世保市,42202,city,https://www.city.sasebo.lg.jp/
長崎県,島原市,42203,city,https://www.city.shimabara.lg.jp/
長崎県,諫早市,42204,city,https://www.city.isahaya.nagasaki.jp/
長崎県,大村市,42205,city,https://www.city.omura.nagasaki.jp/
長崎県,平戸市,42207,city,https://www.city.hirado.nagasaki.jp/
長崎県,松浦市,42208,city,https://www.city-matsuura.jp/
長崎県,対馬市,42209,city,http://www.city.tsushima.nagasaki.jp/
長崎県,壱岐市,42210,city,https://www.city.iki.nagasaki.jp/
長崎県,五島市,42211,city,https://www.city.goto.nagasaki.jp/
長崎県,西海市,42212,city,https://www.city.saikai.nagasaki.jp/
長崎県,雲仙市,42213,city,https://www.city.unzen.nagasaki.jp/
長崎県,南島原市,42214,city,https://www.city.minamishimabara.lg.jp/
長崎県,長与町,42307,town,https://webtown.nagayo.jp/
長崎県,時津町,42308,town,https://www.town.togitsu.nagasaki.jp/
長崎県,東彼杵町,42321,town,https://www.town.higashisonogi.lg.jp/
長崎県,川棚町,42322,town,https://www.kawatana.jp/
長崎県,波佐見町,42323,town,https://www.town.hasami.lg.jp/
長崎県,小値賀町,42383,town,http://ojika.net/
長崎県,佐々町,42391,town,http://www.sazacho-nagasaki.jp/
長崎県,新上五島町,42411,town,http://official.shinkamigoto.net/
熊本県,熊本市,43100,ward,http://www.city.kumamoto.jp/
熊本県,八代市,43202,city,https://www.city.yatsushiro.lg.jp/
熊本県,人吉市,43203,city,https://www.city.hitoyoshi.lg.jp/
熊本県,荒尾市,43204,city,https://www.city.arao.lg.jp/
熊本県,水俣市,43205,city,https://www.city.minamata.lg.jp/
熊本県,玉名市,43206,city,https://www.city.tamana.lg.jp/
熊本県,山鹿市,43208,city,https://www.city.yamaga.kumamoto.jp/
熊本県,菊池市,43210,city,https://www.city.kikuchi.lg.jp/
熊本県,宇土市,43211,city,https://www.city.uto.lg.jp/
熊本県,上天草市,43212,city,https://www.city.kamiamakusa.kumamoto.jp/
熊本県,宇城市,43213,city,https://www.city.uki.kumamoto.jp/
熊本県,阿蘇市,43214,city,http://www.city.aso.kumamoto.jp/
熊本県,天草市,43215,city,https://www.city.amakusa.kumamoto.jp/
熊本県,合志市,43216,city,https://www.city.koshi.lg.jp/
熊本県,玉東町,43364,town,http://www.town.gyokuto.kumamoto.jp/
熊本県,南関町,43367,town,http://www.town.nankan.lg.jp/
熊本県,長洲町,43368,town,https://www.town.nagasu.lg.jp/
熊本県,和水町,43369,town,https://www.town.nagomi.lg.jp/
熊本県,大津町,43403,town,https://www.city.otsu.lg.jp/
熊本県,菊陽町,43404,town,https://www.town.kikuyo.lg.jp/
熊本県,南小国町,43423,town,http://www.town.minamioguni.kumamoto.jp/
熊本県,産山村,43425,village,https://www.ubuyama-v.jp/
熊本県,西原村,43432,village,http://www.town.nishihara.okinawa.jp/
熊本県,南阿蘇村,43433,village,https://www.vill.minamiaso.lg.jp/
熊本県,御船町,43441,town,https://www.town.mifune.kumamoto.jp/
熊本県,嘉島町,43442,town,https://www.town.kumamoto-kashima.lg.jp/
熊本県,益城町,43443,town,https://www.town.mashiki.lg.jp/
熊本県,甲佐町,43444,town,https://www.town.kosa.kumamoto.jp/
熊本県,山都町,43447,town,https://www.town.kumamoto-yamato.lg.jp/
熊本県,氷川町,43468,town,http://www.hikawacyou.hinokuni-net.jp/
熊本県,芦北町,43482,town,http://www.ashikita-t.kumamoto-sgn.jp/
熊本県,津奈木町,43484,town,http://www.town.tsunagi.lg.jp/
熊本県,錦町,43501,town,http://www.nishiki-machi.com/
熊本県,多良木町,43505,town,https://www.town.taragi.lg.jp/
熊本県,湯前町,43506,town,https://www.town.yunomae.lg.jp/
熊本県,水上村,43507,village,https://www.vill.mizukami.lg.jp/
熊本県,相良村,43510,village,https://www.vill.sagara.lg.jp/
熊本県,五木村,43511,village,https://www.vill.itsuki.lg.jp/
熊本県,山江村,43512,village,https://www.vill.yamae.lg.jp/
熊本県,球磨村,43513,village,https://www.kumamura.com/
熊本県,あさぎり町,43514,town,https://www.town.asagiri.lg.jp/
熊本県,苓北町,43531,town,https://reihoku-kumamoto.jp/
大分県,大分市,44201,city,https://www.city.oita.oita.jp/
大分県,別府市,44202,city,https://www.city.beppu.oita.jp/
大分県,中津市,44203,city,https://www.city-nakatsu.jp/
大分県,日田市,44204,city,https://www.city.hita.oita.jp/
大分県,佐伯市,44205,city,https://www.city.saiki.oita.jp/
大分県,臼杵市,44206,city,https://www.city.usuki.oita.jp/
大分県,津久見市,44207,city,https://www.city.tsukumi.oita.jp/
大分県,竹田市,44208,city,https://www.city.taketa.oita.jp/
大分県,豊後高田市,44209,city,https://www.city.bungotakada.oita.jp/
大分県,杵築市,44210,city,https://www.city.kitsuki.lg.jp/
大分県,宇佐市,44211,city,https://www.city.usa.oita.jp/
大分県,豊後大野市,44212,city,https://www.bungo-ohno.jp/
大分県,由布市,44213,city,https://www.city.yufu.oita.jp/
大分県,国東市,44214,city,https://www.city.kunisaki.oita.jp/
大分県,姫島村,44322,village,https://www.himeshima.jp/
大分県,日出町,44341,town,https://www.town.hiji.lg.jp/
大分県,九重町,44461,town,https://www.town.kokonoe.oita.jp/
大分県,玖珠町,44462,town,https://www.town.kusu.oita.jp/
宮崎県,宮崎市,45201,city,https://www.city.miyazaki.miyazaki.jp/
宮崎県,都城市,45202,city,http://www.city.miyakonojo.miyazaki.jp/
宮崎県,延岡市,45203,city,http://www.city.nobeoka.miyazaki.jp/
宮崎県,日南市,45204,city,https://www.city.nichinan.lg.jp/
宮崎県,小林市,45205,city,http://www.city.kobayashi.lg.jp/
宮崎県,日向市,45206,city,https://www.hyugacity.jp/
宮崎県,串間市,45207,city,http://www.city.kushima.lg.jp/
宮崎県,西都市,45208,city,http://www.saito-city.jp/
宮崎県,えびの市,45209,city,https://www.city.ebino.lg.jp/
宮崎県,三股町,45341,town,https://www.town.mimata.lg.jp/
宮崎県,高原町,45361,town,https://www.town.takaharu.lg.jp/
宮崎県,国富町,45382,town,http://www.town.kunitomi.miyazaki.jp/
宮崎県,綾町,45383,town,https://www.town.aya.miyazaki.jp/
宮崎県,高鍋町,45401,town,https://www.town.takanabe.lg.jp/
宮崎県,新富町,45402,town,http://www.town.shintomi.lg.jp/
宮崎県,西米良村,45403,village,https://www.vill.nishimera.lg.jp/
宮崎県,木城町,45404,town,http://www.kijo.jp/
宮崎県,川南町,45405,town,http://www.town.kawaminami.miyazaki.jp/
宮崎県,都農町,45406,town,https://www.town.tsuno.lg.jp/
宮崎県,門川町,45421,town,https://www.town.kadogawa.lg.jp/
宮崎県,諸塚村,45429,village,https://www.vill.morotsuka.miyazaki.jp/
宮崎県,椎葉村,45430,village,https://www.vill.shiiba.miyazaki.jp/
宮崎県,高千穂町,45441,town,https://www.town-takachiho.jp/
宮崎県,日之影町,45442,town,http://www.town.hinokage.lg.jp/
宮崎県,五ヶ瀬町,45443,town,https://www.town.gokase.miyazaki.jp/
鹿児島県,鹿児島市,46201,city,NA
鹿児島県,鹿屋市,46203,city,https://www.e-kanoya.net/
鹿児島県,枕崎市,46204,city,https://www.city.makurazaki.lg.jp/
鹿児島県,阿久根市,46206,city,http://www.city.akune.kagoshima.jp/
鹿児島県,出水市,46208,city,https://www.city.kagoshima-izumi.lg.jp/
鹿児島県,指宿市,46210,city,https://www.city.ibusuki.lg.jp/
鹿児島県,西之表市,46213,city,http://www.city.nishinoomote.lg.jp/
鹿児島県,垂水市,46214,city,https://www.city.tarumizu.lg.jp/
鹿児島県,薩摩川内市,46215,city,https://www.city.satsumasendai.lg.jp/
鹿児島県,日置市,46216,city,https://www.city.hioki.kagoshima.jp/
鹿児島県,曽於市,46217,city,https://www.city.soo.kagoshima.jp/
鹿児島県,霧島市,46218,city,NA
鹿児島県,いちき串木野市,46219,city,https://www.city.ichikikushikino.lg.jp/
鹿児島県,南さつま市,46220,city,http://www.city.minamisatsuma.lg.jp/
鹿児島県,志布志市,46221,city,http://www.city.shibushi.lg.jp/
鹿児島県,奄美市,46222,city,https://www.city.amami.lg.jp/
鹿児島県,南九州市,46223,city,https://www.city.minamikyushu.lg.jp/
鹿児島県,伊佐市,46224,city,https://www.city.isa.kagoshima.jp/
鹿児島県,姶良市,46225,city,https://www.city.aira.lg.jp/
鹿児島県,三島村,46303,village,http://mishimamura.com/
鹿児島県,十島村,46304,village,http://www.tokara.jp/
鹿児島県,さつま町,46392,town,https://www.satsuma-net.jp/
鹿児島県,長島町,46404,town,https://www.town.nagashima.lg.jp/
鹿児島県,湧水町,46452,town,https://www.town.yusui.kagoshima.jp/
鹿児島県,大崎町,46468,town,https://www.town.kagoshima-osaki.lg.jp/
鹿児島県,東串良町,46482,town,http://www.higashikushira.com/
鹿児島県,錦江町,46490,town,https://www.town.kinko.lg.jp/
鹿児島県,南大隅町,46491,town,https://www.town.minamiosumi.lg.jp/
鹿児島県,肝付町,46492,town,https://kimotsuki-town.jp/
鹿児島県,中種子町,46501,town,https://town.nakatane.kagoshima.jp/
鹿児島県,南種子町,46502,town,http://www.town.minamitane.kagoshima.jp/
鹿児島県,屋久島町,46505,town,https://www.town.yakushima.kagoshima.jp/
鹿児島県,大和村,46523,village,http://www.city.yamato.lg.jp/
鹿児島県,宇検村,46524,village,https://www.uken.net/
鹿児島県,瀬戸内町,46525,town,https://www.town.setouchi.lg.jp/
鹿児島県,龍郷町,46527,town,https://www.town.tatsugo.lg.jp/
鹿児島県,喜界町,46529,town,https://www.town.kikai.lg.jp/
鹿児島県,徳之島町,46530,town,http://www.tokunoshima-town.org/
鹿児島県,天城町,46531,town,https://www.town.amagi.lg.jp/
鹿児島県,伊仙町,46532,town,https://www.town.isen.kagoshima.jp/
鹿児島県,和泊町,46533,town,https://www.town.wadomari.lg.jp/
鹿児島県,知名町,46534,town,https://www.town.china.lg.jp/
鹿児島県,与論町,46535,town,http://www.yoron.jp/
沖縄県,那覇市,47201,city,https://www.city.naha.okinawa.jp/
沖縄県,宜野湾市,47205,city,https://www.city.ginowan.lg.jp/
沖縄県,石垣市,47207,city,http://www.city.ishigaki.okinawa.jp/
沖縄県,浦添市,47208,city,http://www.city.urasoe.lg.jp/
沖縄県,名護市,47209,city,http://www.city.nago.okinawa.jp/
沖縄県,糸満市,47210,city,https://www.city.itoman.lg.jp/
沖縄県,沖縄市,47211,city,https://www.city.okinawa.okinawa.jp/
沖縄県,豊見城市,47212,city,http://www.city.tomigusuku.okinawa.jp/
沖縄県,うるま市,47213,city,https://www.city.uruma.lg.jp/
沖縄県,宮古島市,47214,city,https://www.city.miyakojima.lg.jp/
沖縄県,南城市,47215,city,http://www.city.nanjo.okinawa.jp/
沖縄県,国頭村,47301,village,http://www.vill.kunigami.okinawa.jp/
沖縄県,大宜味村,47302,village,http://www.vill.ogimi.okinawa.jp/
沖縄県,東村,47303,village,http://www.vill.higashi.okinawa.jp/
沖縄県,今帰仁村,47306,village,https://www.nakijin.jp/
沖縄県,本部町,47308,town,http://www.town.motobu.okinawa.jp/
沖縄県,恩納村,47311,village,https://www.vill.onna.okinawa.jp/
沖縄県,宜野座村,47313,village,http://www.vill.ginoza.okinawa.jp/
沖縄県,金武町,47314,town,https://www.town.kin.okinawa.jp
沖縄県,伊江村,47315,village,https://www.iejima.org/
沖縄県,読谷村,47324,village,http://www.yomitan.jp/
沖縄県,嘉手納町,47325,town,https://www.town.kadena.okinawa.jp/
沖縄県,北谷町,47326,town,https://www.chatan.jp/
沖縄県,北中城村,47327,village,https://www.vill.kitanakagusuku.lg.jp/
沖縄県,中城村,47328,village,https://www.vill.nakagusuku.okinawa.jp/
沖縄県,西原町,47329,town,http://www.town.nishihara.okinawa.jp/
沖縄県,与那原町,47348,town,https://www.town.yonabaru.okinawa.jp/
沖縄県,南風原町,47350,town,https://www.town.haebaru.lg.jp/
沖縄県,渡嘉敷村,47353,village,http://www.vill.tokashiki.okinawa.jp/
沖縄県,座間味村,47354,village,https://www.vill.zamami.okinawa.jp/
沖縄県,粟国村,47355,village,http://www.vill.aguni.okinawa.jp/
沖縄県,渡名喜村,47356,village,http://www.vill.tonaki.okinawa.jp/
沖縄県,南大東村,47357,village,http://www.vill.minamidaito.okinawa.jp/
沖縄県,北大東村,47358,village,http://vill.kitadaito.okinawa.jp/
沖縄県,伊平屋村,47359,village,http://www.vill.iheya.okinawa.jp/
沖縄県,伊是名村,47360,village,https://vill.izena.okinawa.jp/
沖縄県,久米島町,47361,town,http://www.town.kumejima.okinawa.jp/
沖縄県,八重瀬町,47362,town,http://www.town.yaese.lg.jp/
沖縄県,多良間村,47375,village,http://www.vill.tarama.okinawa.jp/
沖縄県,竹富町,47381,town,https://www.town.taketomi.lg.jp/
沖縄県,与那国町,47382,town,https://www.town.yonaguni.okinawa.jp/
